,text
645,"that you are the protector of turks who lives outside of #Turkey? Why are you guys silent when it comes to #Uyghurs?? For how much you sold out Uyghurs? How much their lives worth on your books? What you did is a stain on Turkish history!"" (2-2)

#UyghurGenocide #EastTurkistan"
646,"At 6pm MPs will debate a petition which calls on Govt to add Chinese perpetrators of crimes against #Uyghurs to the list of “Magnitsky law” targets. We commend this petition. As we wrote in July, ""The World will neither forgive nor forget a genocide against the Uyghur people""."
647,"#Uyghur women are forced to undergo birth controls to curb Muslim population. They are forcibly sterilised in detention camps with IUDS, injections and pills against their will. 

#Uyghurs #China #UyghurGenocide #UyghursLivesMatter"
648,"#Uyghur women are forced to sleep with Chinese Han men in their homes whilst their husbands are detained in concentration camps. 

#Uyghurs #China #UyghurGenocide #UyghursLivesMatter"
649,"#Uyghur women are forced to marry Chinese Han men. 

#Uyghurs #China #UyghurGenocide #UyghurLivesMatter"
650,"#Uyghur women are routinely checked to see if they wearing the #Hijab or long dresses. #Uyghurs

Chinese officials cutting dresses of Uyghur Muslim women for being too long "
651,"Even so, if it wasn't for #Trump, the #Uyghurs & Tibetans would be genocided in the millions, we'd see camps in southern #Mongolia & #HongKong, #Taiwan would no longer be an independent state & #China would totally take over the South-China sea."
652,True comment. Uyghurs plight is being used by Trump.
653,"#China #Uyghurs
#Russia #Navalny  & #SaudiArabia #Khashoggi join UN human rights council. The UN *does* know what’s going on round the world yeah ?"
654,"There is no one to look after the elderly of the #Uyghurs, and their children are being sent to various provinces of China in concentration camps, prisons, and slave labor!  Grandchildin  are in boarding schools and boarding kindergartens!  This is the day of the Uyghurs."
655,"The #UnitedNations Human Rights Council is pondering to accept China, Russia, Cuba & Saudi Arabia as part of the Council. These countries are some of the biggest perpetrators of crimes against humanity in current times. #Uyghurs 
@UNWatch
 #Europe #HumanRightsViolations"
656,"Why is #Turkey silent on #Uyghurs #Muslims?
@MFATurkey
 support China's action on Uyghurs?

#UyghurLivesMatter #UyghurHolocaust #UyghurGenocide
#ChineseArmy #China #ChinaCommitsGenocide"
657,"Why don’t u 
@thinking_panda
 just my family speak 2 me whenever they want and whatever they want to talk ? #Uyghurs r hostages there, my family even can’t dare to ask how I m or me asking how they r,bcz ur “god”#XiJinping is killing people for any stupid “excuse”! #UyghurHolocaust"
658,"Objective? Really?
So the Savior of Uighur Muslims is the US?
The country that kills the most Muslims?
Do you think your logic is correct?
The so-called ""Uighur concentration camp"" is just one of the many lies made up by the US to curb China's rise."
659,#China wants to decide and announce the populations of #Uyghurs #Tibetens #HongKongers so that it can reduce the people these countries by killing them and diluting the area with ”immigrant” #chinese invaders! This what is happening with #UyghurHolocaust in #EastTurkistan !
660,But that’s not enough reason to incarcerate millions of #Uyghurs ! It’s hard to phantom a whole race  are considered extremist !
661,"If yes, we will #Uyghurs soon"
662,"Please save the #Uyghurs from hopeless, the biggest concentration camps are expanding in China, minority like Tibetans and Mongolians are the next targets......."
663,Save #Uyghurs
664,"The coldness in his eyes just doubled my pain and I couldn’t stop shedding tears. What is Australian government doing for the #Uyghurs living in Australia to ease our pain? 
@DFATNSW
 is not even aware of the #Uyghur situation! I am not the only one who faced with this kind of"
665,"#CCP thinks their evil hand can cover the whole world and rewrite history, even something that happened 900 years ago. Perhaps it doesn't work this time. 

First the #Uyghurs, then the #Mongols, will #HongKongers become the next one?"
666,"A planned exhibition on Gengis Khan and the Mongol Empire in Nantes (
) canceled due to Beijing pressure to impose the new CCP narrative on minorities, going as far as to strictly control everything written in the exhibition and remove key words such as « mongols »... CRAZY"
667,‘Death is Everywhere’: Millions More #Uyghurs Missing
668,"China says Uyghurs are separatists after taking our families away. I want my father. I want to hug him. 

#ConcentrationCamps #Uyghurs"
669,"My piece on #China's genocide of #Uighur #Muslims now includes a further reading list of over 150 links to articles discussing various aspects of the violent campaign (technology & surveillance, Islamophobia, network of concentration camps, etc) https://bridge.georgetown.edu/research/what-you-need-to-know-about-chinas-campaign-against-uighur-muslims/…"
670,"Therefore,what we could do is #BoycottChina to support #Uyghurs"
671,"The world should be a Watchman of human rights, we can't trade with those who use the concentration camp, who genocide.
We must protect #Uyghurs"
672,"Thank you for voicing for #Uyghurs 

When #China has no idea to change,we further need to voice for them to end this"
673,"If we do care #Uyghurs,it's time to take concrete actions as they have already suffered too much and too long,further,#China has no idea to stop it"
674,"You brainwashed wumao, find your rioters in #Uyghurs concentration camps.

#CCPChina too often defame oppositions setting scenes to fool people. And there are fools to believe."
675,"They all are provided with, ""Turkey made"", Halal ear pods and glasses. #Uyghurs"
676,"#FreeTibet 
#FreeHongKong 
Stop brutality against #Uyghurs  muslim in xinjiang.
#UyghurLivesMatter 
#TaiwanIsNotChina"
677,"In our new episode, we talk with Jerry Grey whose experience and recollections of Xinjiang gathered a lot of attention as he started debunking western misconceptions about the controversial province. 
@Jerry_grey2002
 #Xinjiang #Uyghurs

https://youtu.be/Q2Byz9NN7pc"
678,"In our new episode, we talk with Jerry Grey whose experience and recollections of Xinjiang gathered a lot of attention as he started debunking western misconceptions about the controversial province. @Jerry_grey2002 #Xinjiang https://youtu.be/Q2Byz9NN7pc"
679,"Now silent on China’s heightened persecution of #Uyghurs, Erdoğan called it genocide in 2009 
#Turkey 
https://bit.ly/2H445Ck"
680,"We again urge the 
@StateDept
, 
@WhiteHouse
 and ALL countries in the #FreeWorld to formally recognize #China’s atrocities & crimes against #Uyghurs & other Turkic peoples as a Genocide. The world must take stronger actions to end China’s 21st Century Holocaust in #EastTurkistan."
681,"US needs to recognise 'genocide', take strong action against China: Uyghur leader https://republicworld.com/world-news/rest-of-the-world-news/us-needs-to-recognise-genocide-take-strong-action-against-china-uy.html…"
682,"#Uyghurs have absolutely no resistance in front of the evil #China regime. The assistance from international community is their only hope. All free nations must act now before it is too late.

#Xinjiang 
#StandwithUyghurs"
683,"Thank you 
  
The #Uyghurs need the world's help."
684," Japan also needs to make a legislation against 
 China’s treatment over the #Uyghurs ."
685,"I know that it was a hard-fought win to get Facebook to ban Holocaust denial and I’m really glad it happened. However, I’m disgusted that Facebook still allows users to deny other genocides-- including those happening today. Never again means never again for anyone."
686,"Poster 219: ""Confined""
#APosterADay4Uyghurs Day 219
3.0 million #Uyghurs and other Turkic people are in #China's #ConcentrationCamps, which have been expanded beyond our imagination."
687,Taliban loves China's money and forget Muslim gulags for #Uyghurs in #Xinjiang
688,"Hey 
@mcuban
 it takes a lot to make me so angry I can barely speak but your comments defending China’s genocide of #Uyghurs did that."
689,"The pandemic that shook the world has helped us realize the value of health - especially the privilege of having health coverage in Canada compared to other countries 
 #Uyghurs live without that privilege and need our help "
690,#Uyghurs are facing eradication in China and major clothing brands are complicit.
691,"Billionaires like 
@mcuban
 are selling not only their souls but the lives of #Uyghurs while compromising the future of the world. All for #Chinese blood money! That is how #China has silenced international criticism of its shameful human rights record.#NBA https://thehill.com/homenews/media/520615-mark-cuban-condemns-human-rights-violations-worldwide-but-ok-doing-business…"""
692,"What are the latest reports on number of #Uyghurs in #Chinese camps, #Tibetans who are untraceable & missing, real #COVID19 figures of #China , number of #Chinese tech companies stealing user data etc."
693,"@MPIainDS
 Sir, kindly forgive me for the wrong emoji, just realised about it 
. Many thanks for standing up for #Uyghurs "
694,"More power to you, for standing for #Uyghurs 
@MPIainDS
 , special thanks to you too Sir
Wish my MP 
@iainastewart
 could also standup against #UyghurGenocide "
695,"Sad not to be present for the important #ChinaUighurDebate tonight, due to Covid restrictions. I spoke to LBC and I will continue to call for UK Government and the UN to investigate atrocities in Xinjiang and apply the Magnitsky sanctions to all those who violate human rights twitter.com/LBC/status/131…"
696,Post-Brexit Britain: stuck between US animal exploitation euphemistically called “farming” and Chinese human rights abuses against #Uyghurs for sovereign trade agreements. How lucky we are!
697,"'On the internment of #Uyghurs in #Xinjiang.

""these are redolent of a time we thought had gone, of a treatment of human beings that we would have looked back in history and thought we had finally banished""'"
698,"On the internment of #Uyghurs in #Xinjiang.

""these are redolent of a time we thought had gone, of a treatment of human beings that we would have looked back in history and thought we had finally banished"" twitter.com/ipacglobal/sta…"
699,"On the internment of #Uyghurs in #Xinjiang.

""these are redolent of a time we thought had gone, of a treatment of human beings that we would have looked back in history and thought we had finally banished"""
700,"#IPAC co-chair @MPIainDS cites reports published by IPAC advisor @adrianzenz on the internment of Uyghurs in Xinjiang.

""these are redolent of a time we thought had gone, of a treatment of human beings that we would have looked back in history and thought we had finally banished"""
701,"Check out me rn
's video! #TikTok #UyghurGenocide #Uyghurs #UyghurLivesMatter #china #muslims #islam"
702,Very extensive work on #Uyghurs #Uighurs - good resource
703,"Just two words from us: DO IT!
-
#ccp #china #beijingolympics #norightsnogames #uyghurs #hongkong #hk #UK #dominicraab #norightsnogames #boycottchina #boycottbeijingolympics #english #diyms"
704,"#FarooqAbdullah  Ask ur son Mr 
@OmarAbdullah
 abt the #Uyghurs Muslims treatment by ur beloved #China 
#UyghurGenocide #UyghurHolocaust  
Shame on u for making such anti Indian stmts. #kashmir_with_india"
705,"Watching the House of Commons live, debating the crisis facing #Uyghurs and China, in response to 
@MaajidNawaz
's e-petition 

Stop #UyghurGenocide 

E-petitions: Relating to China's policy on its Uighur population https://youtu.be/C6Jw-W-B0Q0 via 
@YouTube"
706,"However important trade is to us, it is not worth it for the loss of those lives. #Uyghurs #Tibetans #HongKong"
707,"⁦@MPIainDS⁩ on #Uyghurs #Tibetans and #HongKong showing that ⁦@GOVUK⁩ have a serious headache on their hands over Clause 68 - Genocide Amendment. 

“However important trade is to us, it is not worth it for the loss of those lives”"
708,"This is just one family! There are thousands of #Uyghur families who have disappeared, been sent to camps or have been killed.

#Uyghurs #China #UyghurGenocide #UyghurHolocaust #UyghurLivesMatter"
709,"#Uyghur Muslim Family Sent To Concentration Camps Given Lengthy Prison Sentences

Abdurehim Gheni’s family were sent to camps in 2017 & was told by Chinese authorities that his family were given lengthy prisons & falsely accused of “disturbing social order”. 

#Uyghurs #China"
710,"⁦
@MPIainDS
⁩ on #Uyghurs #Tibetans and #HongKong showing that ⁦
@GOVUK
⁩ have a serious headache on their hands over Clause 68 - Genocide Amendment. 

“However important trade is to us, it is not worth it for the loss of those lives”"
711,"#Uyghurs are facing eradication in #China and major clothing brands are complicit

More than 80% of China’s cotton is grown in the #Uyghur region, approaching 20% of all global production

#UyghurGenocide"
712,There is info indicates if May have been started as early as *late 2015* ... it takes a while to detain & kill the *first* million #Uyghurs ...
713,"Thank you for acknowledging that atrocities against #Uyghurs is real.
#FreeUyghurs"
714,Canada should be doing this as well! #cdnpoli #China #UNHRC #UighurGenocide #Uyghurs
715,"The U.K. must publicly oppose China’s re-election to the UN Human Rights Council and show that our support for the Uyghur people goes beyond warm words and empty rhetoric. 

I’ve written to the Foreign Secretary to call on him to take a stand."
716,Why don't government sent him to  #Xinjiang  so that he can be with #Uyghurs for a first hand  experience of his beloved  #china
717,"The WUC congratulates Asgar Can for winning the Bavarian Constitutional Medal, one of the highest honors of the Bavarian Parliament.

This award honors Asgar Can's tireless commitment as President of the East Turkistan Union, for the rights of the #Uyghurs."
718,"Watch Parliament's debate on #Magnitsky sanctions against the Chinese Communist Party regime to stop #UyghurGenocide and help #Uyghurs, today at 6pm "
719,"You must hear the second lie about #Xinjiang. 
Truth will always be told. 
@adrianzenz
 clearly has a biased view and his research is just to suit 
his own narrative about #Uyghurs in #Xinjiang."
720,"Must hold The People’s Republic of China responsible for Human Rights. Their desire to better integrate into the global community must be predicated on commitment to human rights and UN Charter provisions. #China #HumanRights
 #HongKong #Uyghurs #justice"
721,"“92 minutes on the phone with my Dad 
What a blessing “ I said to myself on 3/27/2017. Exactly 32 days later #China separated my Dad from me. My tears have turned to blood 
#China release my father! #freemamatabdullah 
@MichaelPolakLaw
 #Uyghurs 
@ChineseEmbinUS
 @AmbCuiTiankai"
722,"I join #Uyghurs in urging the government of #Canada and #democratic nations around the world to vote NO to a Chinese regime’s #HumanRights
 Council seat at the #UN. The #Chinese regime is responsible for mass murders and crimes against humanity 
#VoteNoChina 
@MarilynInAction"
723,Canada should vote NO to Chinese Human Rights Council Seat at UN. ⁦@JustinTrudeau⁩ ⁦@erinotoole⁩ ⁦@theJagmeetSingh⁩ ⁦@cafreeland⁩ ⁦@MichaelChongMP⁩ ⁦@OmarAlghabra⁩ ⁦@GarnettGenuis⁩  https://uhrp.org/press-release/votenochina-70-uyghur-organizations-call-governments-vote-against-china%E2%80%99s-election-un…
724,"who disagrees, I’m from #Tibet. If you want to complain how “systemically racist” the USA is, you can trade places with my family in #Tibet, or the #Uyghurs, who are undergoing a real genocide now in modern history!"
725,"I'm SPEECHLESS! While locking up more than 3 million #Uyghurs in #ConcentrationCamps, committing #UyghurGenocide, destroying #HongKongers, locking up millions of #Tibets, and you call it happiness leader?"
726,"#Muslims in #kashmir Mr 
@OmarAbdullah
 abu #FarooqAbdullah want #Muslims be another #Uyghurs of #China may be his abu #bajwa #isi 
@ImranKhanPTI
 might have advised #FarooqAbdullah be a subsidiary of #China as #Pakistan but forgotten 
@adgpi
 #indianarmy at border PM #modi in govt"
727,"LOL

The #Uyghurs would be really grateful"
728,"The CCP is trying erase and rewrite the history of ethnic #Mongolians, #Uyghurs, #Tibetans and others, in #China and abroad, in an attempt totally assimilate, socially reengineer and erode the unique ethnic identities of these people."
729,"More than a million #Uyghurs have been imprisoned without trial in forced labour camps

These camps are designed to strip Uyghurs of their culture, language and religion. 

I asked the Minister for Foreign Affairs what action he is taking to raise these human rights abuses:"
730,"The picture explain how #Muslims have it in #Sweden.
@zlj517
 @AnnLinde
 @ChinaAmbUN
 @AkEnestrom
 

""PLEASE"" 
@MFA_China
 let me talk to #Uyghurs!
@SweMFA"
731,"""Last October, 16 fewer countries signed onto a similar statement condemning the mass detentions last October, while six more were willing to defend Beijing.""

Momentum at the @UN is shifting out of China's favor.

https://axios.com/un-statement-china-uighurs-xinjiang-6b29dbf5-b93c-4c70-bd4c-333e1c23471f.html…"
732,"This is a Chinese concentration camp in East Turkestan. It's 3km long.

Everyone detained there was detained for praying, fasting, wearing the #Hijab, etc.

This is one of 380 concentration camps!

#Uyghurs #UyghurLivesMatter #UyghurGenocide #UyghurHoloc…"
733,"This is a Chinese concentration camp in East Turkestan. It's 3km long.

Everyone detained there was detained for praying, fasting, wearing the #Hijab, etc.

This is one of 380 concentration camps!

#Uyghurs #UyghurLivesMatter #UyghurGenocide #UyghurHolocaust #China #Islam"
734,"This evil man puts millions of #Uyghurs in concentration camps, #Tibetans into forced labor, #Hongkongers into police state and #Taiwaneses under threat of war, not to mention his fellow Chinese who was silenced during the COVID coverup. And you are offended by this cartoon."
735,"How it started:           How it’s going: Full of life daughter     Miserable daughter who fights to free her mom, dad, brothers  from Chinese #ConcentrationCamps"
736,"As a father of twins, this cadre's blog especially hit home. The twins' mother was detained [implied father is detained too in third photo]; Female cadre was told the twins stayed w/ relatives, [but may have been alone]; eventually work team arranged them to board at local school"
737,"Congratulations to #China on the 
@Lakers
 and 
@KingJames
  @NBA
 championship victory.  Perhaps you can round up a few more #Uyghurs to make commemorative toupees to celebrate the occasion."
738,"Nusrat Ghani MP tells Maajid Nawaz that Government must act to find out the extent of atrocities committed against the Uighur people of Xinjiang by the Chinese regime.

@MaajidNawaz | @Nus_Ghani"
739,"Another Muslim petrified of the Chinese. Doesn’t have the guts to question #China on #Uyghurs. Rather, this completely shameless Islam follower is seeking the help of those who are committing genocide of his own Ummah. Worst type of Muslim. Hell is assured. 
@htTweets"
740,"LOL...LOL...LOL...LOL...
With special emphasis on “personal information protection” for #Uyghurs no doubt."
741,"She needs to get her WET PUSSY first

https://twitter.com/mikhailhkmy/status/1315575774993240064…

#China #CCP #HongKong #MilkTeaAlliance #Malaysia #Thailand #Japan #Taiwan #Tibet #Uyghurs #Philippines #Mongolia #ChinaVirus"
742,"Carrie Cum 
My Pussy"
743,"Carrie Lam's WET PUSSY!

#China #CCP #HongKong #MilkTeaAlliance #Malaysia #Thailand #Japan #Taiwan #Tibet #Uyghurs #Philippines #Mongolia #ChinaVirus"
744,"Now silent on China’s heightened persecution of #Uyghurs, Erdoğan called it genocide in 2009 
#Turkey"
745,"Why are China & Russia taking part on the #UnitedNations Human Rights Council, when they violate human rights daily? The #Uyghurs are a good example. Countries disrespecting human rights should not take part on this council or organization. 
@UNHumanRights
  @hrw"
746,"#Chinese_Govt has been committing all those inhuman acts which even #animals can't do. #UyghurGenocide #UyghurLivesMatter #Uyghurs 
@UyghurCongress
 #IPAC #StopUyghurGenocide"
747,"Ancient trick that can't fool anyone with a brain. 

The world MUST TAKE ACTION to destroy #CCP.

They're not only holding #Uyghurs & #HongKongers hostages, but also foreigners like this Taiwanese & the 2 Michaels of Canada. 

#magnitskyact"
748,"#Hongkong is the world's first line of defence.

Our today is your kids' future, if you don't #StandWithHongKong, becoz #ccp is infiltrating ur country with money and ""harmless"" apps.

#CCP_is_terrorist
#BoycottChina
#Magnistkyact"
749,"Made in Xinjiang: US sanctions trigger scrutiny of supply chains in western China. Read it here: https://bit.ly/xinjiangsupplychain…
#OFAC #sanctions #XPCC #Xinjiang #Uyghurs #labor #supplychain #duediligence #audit #divestment #abuse #humanrights
 #compliance #forcedlabor"
750,"#Uyghurs

How it is Going        How it Will end

The Whole China Inshallah "
751,#IfYouReallyCare about #Xinjiang #Uyghurs spare time to read: '#Xinjiang Explained in 4 Minutes' #Facts #truth: Exposes #Lies. If you continue to regurgitate anti-#China agitprop after reading then you're A: an eedjit or B: a bought and paid for #NED shill https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…
752,"ASPI - Making a ton of money by pushing the China Threat and Slave Labour stories, while being ACTUALLY funded by slave labour profits.

You couldn't make this up even if you tried folks.

Well done ASPI *slow clap*

https://michaelwest.com.au/us-prison-labour-foreign-weapons-makers-finance-australian-government-think-tank-aspi/…"
753,"Please do it ASAP
, we knew the suffering of #Uyghurs a year ago and keep asking for help. #MagnitskySanction"
754,#IfYouReallyCare about #Xinjiang #Uyghurs spare time to read: '#Xinjiang Explained in 4 Minutes' #Facts #truth: Exposes #Lies. If you continue to regurgitate anti-#China agitprop after reading then you're A: an eedjit or B: a bought and paid for #NED shill
755,"#Uyghurs #Xinjiang #China: Further (very-well-informed, and succinctly written..) reading:"
756,"In Xinjiang,#CCP has committed human rights abuses against Uyghurs & members of other minority groups, including coercive population control, forced labor, & repression of cultural & religious expression.
#UyghurGenocide #UyghurLivesMatter #Uyghurs 
@CUyghurs
 #China"
757,"I've always stood against the #injustice that is implemented against #Uyghurs by the Chinese #govt. It's a matter of concern. Turkish people always raise this issue. But! How can they demand #justice for Uyghurs if they treat #Armenians the same way. Not the best example, huh?"
758,The biggest producer of false propaganda…accurate expression #Xinjiang #Uyghurs #HumanRights
759,"Thanks, Good, Back, Fight.
A few days ago, the biggest producer of false propaganda about Xinjiang @adrianzenz had a ""conversation"" with me on Twitter.
Then my account was suspended.
I was told that the reason was I had multiple accounts."
760,"#CCP #China and Malaysian Muslim Women recorded propaganda video of East Turkestan.

Urumuqi bazaar - Metal detector, machine guns, armoured car - omited in her videos

Multiple CCTVs

I was there.

Her FB / Instagram

https://youtube.com/watch?v=rrdsVD0tAsA…

#Uyghurs #CCP #China"
761,#IfYouReallyCare about #Xinjiang and #Uyghurs You can spare 4 minutes to read this article. '#Xinjiang Explained in Four Minutes': Brilliant and very well informed writing. Sinks anti-#China agitprop bandwagon with a broadside of #truth. Please RT https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…
762,#IfYouReallyCare about #Xinjiang #Uyghurs spare time to read: '#Xinjiang Explained in 4 Minutes' #Facts #truth: Exposes #Lies. If you continue to regurgitate anti-#China agitprop after reading then you're A: an eedjit or B: a bought and paid #NED shill https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…
763,"Poster 218: ""#China's Threat in South China Sea""
#APosterADay4Uyghurs Day 218
I make a poster every day to draw people's attention to the #Uyghurs plight. Please retweet, follow, and make #Uyghur cause more visible. Thanks."
764,In order to arresting more #uyghurs arbitrarily?
765,"Exactly, it's part of the genocide to eliminate the identity & belonging of #Uyghurs"
766,Accept that #china #ccp is being racist to #uyghurs so it locks over 1 millions Uyghurs in #ConcentrationCamps and play the victim card
767,"It took the German opposition a long time to prove all the human rights abuses caused by CCP China, & Merkel obviously couldn’t dispute the facts any longer. 

I always wondered why her party is called the “Christian” Democratic Union.

#UyghurGenocide #EastTurkistan

# #Uyghurs"
768,"no one is laughing at your 'bit' ....especially the hundreds of thousands of #Uyghurs tortured and killed by the #NBA business partner, the Chinese Communist Party."
769,Very similar opinions from these guys.  Must be friends.
770,"Thank you 
@StateDept
 for confirming Chinese Communist Party’s massive #HumanRightsViolations against #Uyghurs. Shame on dictators of so called Muslim countries including fake leader of Ummah #Erdogan who sold their souls to #China. #UyghurGenocide 
@UyghurCongress
 @AlArabiya_Eng"
771,"In Xinjiang, the Chinese Communist Party has committed egregious human rights abuses against Uyghurs and members of other minority groups, including coercive population control, forced labor, and repression of cultural and religious expression. https://go.usa.gov/xGbJX"
772,"US 
@StateDept
 released another video highlighting the plight of the #Uyghurs and other Muslim minorities in #Xinjiang and called on the international community to increase pressure on #Beijing to end the persecution of minorities there."
773,"@freedomrideblog
 the camps are getting bigger along with the different number of sources exposing what CCP China is doing to the #Uyghur population in #EastTurkistan

#UyghurGenocide #Uyghurs #StandwithUyghurs"
774,"This is a political detention camp in Xinjiang. It is 3km long. It would cover Disneyland three and a half times. Almost everyone detained there was detained for ordinary acts of faith and culture (Islamic and Uyghur among others).
It last expanded last November, by a kilometre."
775,I wouldn’t take a person who supports Chinese concentration camps for #Uyghurs seriously.
776,"Please donate!

Free #Tibet #HongKong #Uyghurs #InnerMongolia from #CCP's #China!

#FreeChina

https://secure.freetibet.org/stop-chinese-communist-party-expanding-its-control?refsid=53598&utm_source=twitter_share&utm_campaign=%5B161%5D&utm_medium=share…"
777,"This is exactly, what the Chinese regime is doing to #Uyghurs !"
778,"@Nrg8000
 can you utilize your formidable Google Map skills and locate these camps.  Needs to be exposed.

#Xinjiang #ConcentrationCamps #Uyghurs"
779,"@sciam
 it means forcing more #Uyghurs to be vaccine testing subjects against their will and continue the #UyghurGenocide"
780,What China’s speedy COVID vaccine deployment means for the pandemic https://bit.ly/3lAEWOL
781,"Gosh, how much more do we hv to debunk #fakenews about CN? Here's another example. 
#Uyghurs #Uighurs #Xinjiang"
782,"Another lie by a well-known liar. 

Source: http://smallbitsandpieces.blogspot.com/2008/03/how-many-people-fits-into-five-seater.html…"
783,"Shame on 
@Disney
 @WaltDisneyWorld
 @DisneysMulan
 for selling out to the #CCP and accepting $ to acquiesce to genocide #Uyghurs #UyghurGenocide 
@JoeBiden
 @SenateForeign
 @eucopresident
 @EUCouncil
 @SecPompeo
 @POTUS"
784,Slaves of the 21st Centry in #China—The #Uyghurs forced to pick cottons in state-owned farms far away from home in Uyghurland (#EastTurkestan). The “#MadeinChina” cotton products you buy can have been stained with the #Uyghur bloods.
785,"Please be the voice of the voiceless #Uyghurs by saying ’no’ to #China and by #BoycottChina. 
#CCPVirus #CCP_is_terrorist #ChinaVirus"
786,"Taiwan National Day 2020 
@MOFA_Taiwan
 #TaiwanNationalDay #TamilKataram #Tamil #India #BiggBossTamil4 #FreeTaiwan #FreeTibet #FreeHongKong #IndianArmy #GetLostChina #China #IOC #QUAD #JusticeForKalaivani #StopBeijingWinterOlympics #InternationalOlympicsCommittee #Uyghurs"
787,"The plight of #Uighur Muslims.
2009: ""The incidents in China are, simply put, a genocide""—#Erdogan said.

2019: ""#Uighurs in China are happy""— Erdogan said. 
#Turkey got $1 billion from #China, has arrested hundreds of #Uyghurs, and sent them to deportation centers. 
#HumanRights"
788,"#Uyghur Muslim woman dies after spending two years in a Chinese concentration camp. She was sent to the camp because she travelled to #Turkey.

Testimony from former concentration camp detainee Zumrat Dawut.

#Uyghurs #UyghurLivesMatter #UyghurGenocide #…"
789,O #China_is_terrorist stop killing #Uyghurs. People stop buying your products. #DoğuTürkistanYokOluyor
790,"#Uyghur Muslim woman dies after spending two years in a Chinese concentration camp. She was sent to the camp because she travelled to #Turkey.

Testimony from former concentration camp detainee Zumrat Dawut.

#Uyghurs #UyghurLivesMatter #UyghurGenocide #China"
791,"Superb interview with the brilliant 
@Nus_Ghani
, who highlights the importance of the 
@TribunalUyghur
 to address the truth about the #Uyghurs and for the world to stop #UyghurGenocide 

And a big thank you to the wonderful 
@MaajidNawaz
 for his tireless efforts on this."
792,"Money or #freedom ?

All of us could be next of #Uyghurs"
793,"ASK! Does crazed 
@KeithOlbermann
 have late-stage #CoVid #VIRUS  infecting his brain?
 INSANE #Nazi #Racist-Rhetoric DogWhistle
His plan? #RoundUpConservatives, Torture & Encamp us, 
@realDonaldTrump
 Voters, like 
’s  #Uyghurs
@gforemanBCP
.. https://youtu.be/LRQM9iMnYpY via 
@Youtube"
794,"Thank you for voicing for #Uyghurs 

#UyghursLivesMatter"
795,"Stop ignoring! Take action.
#uyghurs"
796,"This is ironic! We can’tlet #CCPChina have a seat on #HumanRightCouncil of UN, do the world leaders all choose blind about how worst of the #HumanRights
 either in #Uyghurs , #HK & #Tibet ? These people are in living that need help!"
797,"GRAPHIC!

#China #CCP - Vile and Evil Chinese!

#HongKong #MilkTeaAlliance #Malaysia #Thailand #Japan #Taiwan #Tibet #Uyghurs #Philippines #Mongolia #ChinaVirus """
798,"BOD members of the Japan Uyghur Association are giving a lecture about the status quo of the #Uyghurs to the Japanese leaders. 
@HKokbore
 @ilhammahmut
 @Bigthin83310115 
@realuyghurj
 @UyghurProject
 @AsiyeUyghur
 @swim_shu
 @shujamtaro
 @RadioFreeAsia
 @Japangard
 @takarin___7
 @SatoYukari"
799,"#Uyghurs

How it started:        How it ended:"
800,"Good thread on growing discontent at UN over China treatment of #Uyghurs despite CCP efforts to tamp down the criticism. HT 
@gadyepstein
 @TheEconomist"
801,"Thread: Statements at the UN assailing China's treatment of Uyghurs are becoming an interesting barometer of CCP's clout (they lean hard on govts not to do this) and of how disturbed govts are by CCP's actions. Today 39 govts signed such a statement, up from 23 in 2019 1/4"
802,"#ImranKhan has been cowed by #Chinese pressure to the point that he must turn a blind eye to the greatest repression of #Muslims in the twenty-first century. #Uyghurs

#ChineseStoogePakistan"
803,Check out Isrella's video! #TikTok #UyghurLivesMatter #Uyghurs #china #muslims #islam
804,"Trump supports dictatorships.

He green lit China's crackdown in Hong Kong:
https://businessinsider.com/trump-weak-hong-kong-stance-green-light-china-military-crackdown-2019-8…

He praised Xi when it suits him: https://politico.com/news/2020/04/15/trump-china-coronavirus-188736… 

He will sell out #HongKong, #Tibet, #Uyghurs and #Taiwan if he can get a better trade deal from China.
3/"
805,"Do those #chinese who are enjoying the #UyghurHolocaust / #UyghurGenocide to every bit of coin of it, get to decide the fate of #EastTurkistan along with #Uyghurs? 

well..."
806,#IfYouReallyCare about #Xinjiang #Uyghurs spare time to read: '#Xinjiang Explained in 4 Minutes' #Facts #truth: Totally exposes #lies. If you continue to spew #fake anti-#China agitprop after reading then you're either A: an eedjit or B: a paid #NED shill  https://worldaffairs.blog/2020/09/20/uyghur-xinjiang-explained-in-four-minutes/…
807,"World #Uyghur Congress: '#Uyghurs in re-education camps-very similar to #ConcentrationCamps' or #DisneyWorld
 ?
 Where did the figure of #OneMillion come from? World Uyghur Congress: 'Western Media Estimates'
 #NED funded #US #Bullshit machine spews anti #China #bs on #Xinjiang  twitter.com/ChinaBazzar/st…"
808,"#CCP must be held accountable for what it has done on #Uyghurs.
#standwithUyghurs"
