,text
469,"Disturbing report on 
@BBCNewsnight
 about the problems facing #Uyghurs being deported from Saudi Arabia and other Middle Eastern countries -- to an uncertain future back in #China."
470,"We still remember that Saudi Arabia is one of the muslim states who supported #China's Camps where million of #Uyghurs are illegally detained. Muslim World must wake up. 
#UyghurGenocide 
#CloseTheCamps"
471,"7. One foundation for global cooperation is a mutual respect for human life and freedoms. China's government is holding millions of innocent #Uyghurs in reeducation camps and has violated its agreement on #HongKong. 

You agree, I hope, China should end these rights violations?"
472,"And now it’s the Muslim #Utsuls in #Hainan the #ChineseCommunistParty is after 
just like the #Uyghurs #Uighurs in #Xinjiang #China #NoToChina #MakeChinaPay #StandWithHongKong #StandWithHK #Hongkong #StandWithTaiwan #Taiwan @NoToSino
https://news.abs-cbn.com/overseas/09/28/20/tiny-muslim-community-in-chinas-hainan-becomes-latest-target-for-religious-crackdown…"
473,"""For the CCP, “extremism” is now identified as being inherent to everyday markers and practices of the Uighur profession of Islam.""

We are still at a loss as to why such simple acts of worship as praying and fasting are criminalised almost overnight. https://lowyinstitute.org/the-interpreter/colonialism-and-cultural-erasure-xinjiang…"
474,Everyday of ignorance and silence is everyday of torture and brainwash on #Uyghurs Muslims.
475,#Uyghurs want to see China hold accountable.
476,Check out Dumb.browngirl's video! #TikTok #Uyghurs
477,"Cherish the great time mate, hope you can also use the same Google to find more about #Uyghurs and #UyghurGenocide that is happening as we speak"
478,"You’re not building a shared future for all life on earth by sending #Uyghurs to your  concentration camps.  
Where are my family, why can’t I talk to them? Aren’t they allowed to use your Great Huawei 5G internet?
Are they even alive?"
479,"#Uyghurs could be allowed to seek genocide ruling against #China in British courts thanks to a cross party revolt in a move that would represent a spectacular move to halt one of most egregious crimes of 21st Century #UyghurGenocide #HongKong 
@Guardian
  https://google.ie/amp/s/amp.theguardian.com/world/2020/sep/29/uk-courts-could-be-given-power-to-rule-that-uighurs-are-facing-genocide…"
480,"Good work 
@rtenews
 on being the first Western media team to get inside China to cover how the #Uyghurs are being treated. Brave. Credit where it's due. 
#WednesdayVibes"
481,"""It is time we stood up against the abuses under way within China,"" @MPIainDS said on the UK's inadequate response to the Uyghur crisis.

A proposal from British MPs would permit a genocide determination in UK courts, as opposed to international courts.

https://middleeasteye.net/news/china-uighur-muslims-genocide-uk-court…"
482,"If all #Uyghurs are terrorists, #Xitler wouldn't be alive. It's actually otherway around, #CCP_is_terrorist as it is involved in #UyghurGenocide , btw, thanks for the virus, tell your handlers that they will be held responsible for it."
483,"London, Sheffield, Birmingham, Nottingham protesting in solidarity on 1 Oct - and Auckland down under with 
@UyghurNZsol
! 
Plus, support online by posting solidarity selfies on #NoXiNoTrump

Info at https://uyghursolidarityuk.org/2020/09/30/noxinotrump-join-solidarity-actions-1-oct/…

#China #Tibet #HongKong #Uyghurs #WorkersRights"
484,"“The legacy of this anniversary is one of genocide, colonialism and repression. The CCP has never treated #Uyghurs as equal, but as colonial subjects to be assimilated and subjugated.”

- WUC President 
@Dolkun_Isa"
485,"together we come together for #hongkong, #Uyghurs, #mongolians and all those who suffer under #china’s claw of control!"
486,"A Beijing document has revealed the scale of its detention camps - as officials say up to EIGHT MILLION people have gone through ""training"" at state ""gulags"".

#asknoquestions #uyghurs"
487,"Methods include mass sterilization of women, forced abortions, and mandatory birth control, all of which have affected more than 1.5 million people. #Uyghurs #China"
488,"#ICYMI: With less than 40 days until the election, House Dems are trying to appear tough on #China, but H.R. 6270 does nothing to stop the #CCPs human rights abuses. RM 
@PatrickMcHenry
 offered an amendment to make this messaging bill a serious effort to help #Uyghurs. Watch "
489,"Dems are pushing through H.R. 6270 in an attempt to appear “tough on #China” for political gain.

Committee Republicans took to the floor to oppose this unworkable bill which only serves to harm U.S. public companies, and does nothing to help the #Uyghurs:
…https://republicans-financialservices.house.gov/news/documentsingle.aspx?DocumentID=407831…"
490,"Just like the rest of the world feeling sad for #Uyghurs and #UyghurGenocide , best thing is that people are understanding that #CCP_is_terrorist and #CCPLiedPeopleDied as #CCP_is_Evil and #Xitler is #evildick"
491,"#China's largest semi-conductor chipmaker hit by Trump's sanctions.

#Semiconductor Manufacturing International Corporation has been directly effected by the sanctions

#China #ChinaExposed #USA #Trump2020 #CCP #CCPChina
#ChineseVirus #Uyghurs #UyghursLivesMatter #Uighur"
492,"#Netlfix normalizes the #CCP's obscene genocide of the #Uyghurs, with the new project ""The Three Body Problem."" Netflix is vigorously defending this atrocity, just as it vigorously defended its pedophilic film #Cuties. 
#Hollywood #WarRoomPandemic #China #ConcentrationCamps"
493,"Netflix faces call to rethink Liu Cixin adaptation after his Uighur comments
Five US senators have written to question plans to adapt The Three-Body Problem after its author voiced support for China’s mass internments in Xinjiang"
494,"Hello! I am trying to raise some money for Uyghur Muslim refugees. I would appreciate any donations you could spare and you could win this painting in return! 
 
#uyghurmuslims #Uyghurs #donate #charity #AcademicTwitter #MuslimTwitter #uyghurgenocide #art #competition"
495,"Oh don't worry, India follows ""Neki Kar Dariya Mei Daal""

But, You can always count on China to take care of the park, jetty & everything else once they take control of your country b'coz you failed to pay back $4 Billion debt.

Do ask #Uyghurs & Sri Lanka about the experience."
496,The #Chinese government has responded to the #Dutch Foreign Ministry about my family members.  I translated the contents of the letter into English.  Please contact me if reporters want to write about it.  Thank you
497,"How about truth-based information prevailing at the 
@UN
? 
@UNHumanRights
 has NINE different versions of what happened when it handed names of #Uyghurs to China. I have one. The #Uyghurs in question testified in court on my behalf. 
@UN
 sought to justify complicity in genocide."
498,#WorldForUyghurs Public intellectuals and political representatives unite to support the cause of China's terribly oppressed #Uyghurs. #Xinjiang
499,"Thank you so much to bring the justice for #Uyghurs. Many chinese officials involve for planning and executing the ethnic cleansing in #Xinjiang. They are deserved to be sanctioned. Thank you, Rep Sjoerdsma and Democrats 66.

#FreeUyghurs
#StandwithUyghurs 
#UyghursLivesMatter"
500,"The Pope trying to avoid politics in diplomacy...?? Does the Pope even know what diplomacy is?

Is it far fetched to suspect that the Pope is being blackmailed by 
#CCP to be silent on #Uyghurs & #Hongkongers?"
501,"I hope so, although punishing one dictator for killing more than 51% of #Uyghurs (including killed,organ harvested, forged abortion the almost born babies, birth control ... etc) is TOO light; bit let’s see how Justice will play out in this world ..."
502,"No, he just happened to be the one ruling China ... 

Was Mao Zedong really good to Uyghurs? Deng xiaoping? Was Jiang zemin different? Hu Jintao? ... 

What they planned for #Uyghurs/#EastTurkistan never changed,Xitler just expedited it ...

They are all one & the same"
503,I've been in the area many years ago. Back then it was already bad. Now it is hell. Something must be done. #Uyghurs
504,"Well, others were right. he is a joke. he doesn't actually care about real human suffering. I reached out, tried to offer him sources and people to talk to. he didn't want them. but, i'm done wasting my time twitter.com/RodericDay/sta…"
505,"Sources:
Email proof #Uyghurs and other dissidents info were given:
https://mobile.twitter.com/news_ntd/status/1264663942066057222…
https://twitter.com/WIONews/status/1265719943493910528…

Denial by spokesperson:
https://foxnews.com/world/un-human-rights-office-china-dissidents…

Judgment confirming UN is OK with giving names, doesn't care about their families safety:
https://un.org/en/internaljustice/files/undt/judgments/undt-2020-097.pdf…"
506,"#Gravitas | In an exclusive conversation with WION, a UNHRC official has claimed that a list of Chinese dissidents was leaked to Beijing. 
@EmmaReillyTweet says China was able to target the activists who were scheduled for a session of the UNHRC. 
@palkisu tells you more"
507,"This is common for detaining people for no reasons, from HKers to mainland Chinese, to #Uyghurs in Xinjiang 
CCP is just doing whatever it wants"
508,#Uyghurs  being transferred blindfoldedly by wearing black headgears.
509,"House Bill 6270: Uyghur Forced Labor Disclosure Act of 2020 #HR6270 #China #Uyghurs #billsponsor 
@JenniferWexton
 #Virginia 
https://billsponsor.com/bills/24960/house-bill-6270-congress-116…"
510,The House is debating H.R. 6270 - Uyghur Forced Labor Disclosure Act of 2020.
511,"And #PRC taking direct actions to reduce future population of #Xinjiang's #Uyghurs (and other minorities of #Muslims) by forced #birthcontrol https://apnews.com/article/269b3de1af34e17c1941a514f78d764c… #HumanRights
 #cdnfp #ReligiousFreedom 
@OICatUN
 @OIC_OCI"
512,"#Uyghurs can never live together with #Chinese invaders anymore. 

The only way is independence of #EastTurkistan.

We need your voice!

#UyghurGenocide #UyghursLivesMatter"
513,"Tomorrow 
@UyghurCongress
 President 
@Dolkun_Isa
 will be heard by the FA Committee of the 
 Chamber to denounce the grave persecution of #Uyghurs in 
. A long way from when he was denied entry to Senate to denounce the camps and held by police in 2017 
 https://radioradicale.it/scheda/515852"
514,"We are so excited to announce that Councillor 
@RabinaKhan
 will join our protest in London at 5pm tomorrow to deliver a speech on the role of the UK in standing up for #HongKong and the #Uyghurs! 

We will live stream the protest so everyone can follow us!
 
#FridaysForFreedom"
515,"How about showing #Uyghurs personal testimonies on the show? It's a lot harder to debunk them 
 
This video 
 is a ridiculous 2.5 hour attempt by some masked guy trying to re-vision the #UyghurGenocide 
https://youtube.com/watch?time_continue=1382&v=rjgQt53akBU&feature=emb_logo…"
516,"Join the Global Day of Action on 1st Oct. Visit http://resistchina.org 
Stand with #Tibet
#Uyghurs #SouthernMongolia #HongKongers #Taiwan 
#ResistChina #ResistCCP #freedomnow #XiJinping #dictator #ShutHimUp"
517,While #Uyghurs are only a case in point
518,"Mmm... I am interested in #Biden's position on #Taiwan, #Tibet, #Uyghurs, #Mongolians, #HongKong and #CCP as well as his thought on #Israel......"
519," parliament accepts motion on #EU targeted sanctions against Chinese officials involved in #HumanRights
 violations #Uyghurs"
520,"I told 
@UN
 the stories of #Uyghurs who were betrayed by 
@UNHumanRights
 Office, which handed their names to the Chinese government. The government then intimidated, detained and tortured their family members. Instead of stopping it, 
@UN
 punished me for reporting it. Explain that?"
521,"Can’t agree with you. Someone can’t be fathering “cognitivism” without being conscientious. I didn’t hear Noam Chomsky speaking out for #Tibetans, #Rohingyas and #Uyghurs — all victims of #China directly or thru proxies. Chomsky has no moral ground to stand on."
522,"I applaud kamerlids like 
@martijncda
 @swsjoerdsma
 for  taking a stand & holding those guilty of human rights violations against #Uyghurs & other ethnic religious minorities in #Xinjiang accountable. The CCP needs to know we stand united in our outrage at their actions."
523,"#Uyghurs are #賀佢老母 & #GlobalAction together worldwide tomorrow. Please RT to spread the news across. Thank you~ 
#中華人民共和国建国71周年連带デモ
#FightForFreedom"
524,Tomorrow the Uyghur World Congress is organising over 30 protests supporting Uyghur rights tomorrow (Oct 1st). If you're able to attend any of these please do.
525,"And ifshe does nothing, it’s just lip service. I hoped she will voice for #Uyghurs. Did nothing!"
526,"A pleasure briefing 
@Dolkun_Isa
 @UyghurCongress
 on the #MentalHealth project that http://ippg.eu  
@LMU_Uniklinikum
 & collaborators will start to assess the scope of #trauma in #Uyghurs. 
@WPA_Psychiatry
 @SamiraImin
 @SalihHudayar
 @aiww
 @UyghurProject
 @wang_maya
 @CUyghurs"
527,"Absolutely no mercy was from Chinese.
#BoycottPuma #Taiwan #Abraham #Uyghurs #Muslims_are_one #chinesesupport911 #chineseopscoldwar #Job #ChinaIsNotOurFriend #chinaiswatching 
#Tibet #IndiaChinaFaceOff #Japan #boycottMulan #Antifa #ChinaLiedPeopleDied #Election2020 
#labourcamps"
528,"Xi said that China's Xinjiang strategy was correct ""and must be adhered to in the long term.""

China doubles down on genocide.

https://cnn.com/2020/09/27/asia/china-xi-jinping-xinjiang-intl-hnk/index.html…"
529,"Per #XiJinping, the level of happiness in #Xinjiang has increased due to his #Communist indoctrination campaign. Thus, he will continue ""teaching"" #Uyghurs the ""correct"" outlook. This is life in a #Communist paradise."
530,"#Uyghurs 

“This is a video of escorting people from Xinjiang to the station for transfer this year, all wearing headgear!”"
531,"#Auschwitz #merkelgate 
Hypothetical performance, again.

Germany provided of tech to genocide of #Uyghurs and American troops.
#smic #huawei 
#NATO #UighurGenocide"
532,"Hollywood hates Trump. Full stop. Biden is their obvious choice, turns a blind eye on China’s HumanRights abuses, #Uyghurs tortures, #HongKongers suppression don’t matter. 
 “Celebs” can carry on earning mega bucks from China."
533,"GOOD CALL. With new proposals made by #British MPs, #HumanRights
 campaigners would for the first time be able to seek UK high court ruling for cases of alleged genocide such as that of #Uyghurs in Xinjiang, instead of the issue being resolved at the UN. https://rightscorridor.com/uyghurs-could-be-allowed-in-uk-to-declare-genocide-taking-place-in-china/…"
534,Campaigners would be well advised not to rely on #genocide as the sole crime. Judicial authorities both at national and international level have been v slow to characterize particular situations as genocide. #Uyghurs
535,"No, I see what is good for my country.

I have friends in India who tell me they feel perfectly safe unlike what the images and news emerge from Chinese atrocities on Islam and #Uyghurs.

Tell me, Did India try to rewrite Holy Koran to fit their fancy? #Xitler is doing that!"
536,"#CCP has long been torturing #Uyghurs , people of #EastTurkistan , #Tibet , #HongKong and #Mongolia.
They are now filled with government corruption and #HumanRightsViolations .
#China deserves sanctions.
#Chinazi
#FreeUyghurs
#FreeTibet"
537,"Even outside of #China, #Uyghurs, #Tibetans and others are not safe.

The Chinese govt monitors, harasses and threatens Uyghurs and Tibetans living abroad. It actively tries to infiltrate, divide and silence these communities."
538,"An important article by 
@Nus_Ghani
 MP on #Uyghurs, slave labour and Britain's responsibilities"
539,"@sissi111111 If only there were not 3.000,000+ #Uyghurs in #Chinese concentration camps and in #forcedlabor. If only 500,000 #Uyghur children were not separated from their parents and placed in state run orphanages 
, if only ...
#UyghurGenocide  #XinjiangPropaganda  #אויגורים"
540,"Remember the mass surveillance in #Xinjiang? CCP is planning to use the same despicable mean to make our Great Hong Kong to Xinjiang2.0
Big tech firms pls don't be an accomplice to totalitarianiam's suppression

#HongKong #Uyghurs #AntiCCP"
541,"Covid again???? 

Don't die didi, av toh or zaleel hona hai 
.. #BabriDemolitionCase #Uyghurs"
542,We cannot breathe
543,"Please keep an eye on the situations facing by #Uyghurs ! 

Indeed, #CCP calls those concentration camps as ""re-education camps"" which provides so-called "" voluntary vocational training"", but in fact, they are forced to be there ! 

Don't trust CCP !"
544,More than one million #Uyghurs are suffering from human rights abuse. We need concrete actions 
545,Check out Wally's video! #TikTok #Uyghurs
546,"Did 
@adrianzenz
, the main “source” for Western media claim of 1 million #Uyghurs in #Xinjiang Chinese concentration camp, just get 
@Xi_Fan
 who grew up in Kashgar suspended? 
@TwitterSupport"
547,"Wait so do any Celebrities feel the need to speak out about the GENOCIDE that’s happening to the Uyghur Muslims, also the RAPE, TORTURE, and the PROSELYTISM! (At the hand of the Chinese government) #UyghurHolocaust #UyghurGenocide #muslim #islam #china #UyghurLivesMatter #Uyghurs"
548,"Yes. Boot on other foot. What if #China ranted daily at US about its dire displacement/killings in #Iraq #Libya #Syria & elsewhere? What if China simulated invading US? But China won't. It's sane, civilised & seeks better lives for all (very much incl. #Uyghurs) at home & abroad."
549,"This is sickening. Can you imagine the outrage by every MSM and think tanks if it's China's Air Force that has such an new armband with the US as target of deadly attacks? 
The US wants to continue with its warmongering tradition and never intends to end its endless wars. twitter.com/aaa_fe/status/…"
550,"Obnoxious cultural appropriation CAN'T hide the fact that China throw Millions of #Uyghurs into concentration camps.

WE KNOW WHAT YOU DO CHINA "
551,"We shall all stand together to defend our basic principles as human. End the genocide & atrocities & crackdowns committed by evil fascist #CCP in #Uyghurs & #Tibet. #HumanRights
 #FightForFreedom #StandWithUyghurs #StandWithTaiwan #StandWithHongKong"
552,"Except extending the #ConcentrationCamps in #Xinjiang, #CCP is relocating over 10 million #Uyghurs and #Muslim minorities away from their traditional heritage. Xi called his policies a “totally correct” success, despite the condemnation from civilised world. 
@appledaily_hk"
553,Yeah so are we just going to ignore that CHINA is doing inhumane crimes against the Muslim #Uyghurs and have concentration camps exactly just like Nazi Germany? Why are we silent about this? How’s your milk tea today? You have a good nap? World’s mess up and we’re silent.
554,Please stand up for the persecuted #Uyghurs !
555,"3.000,000+ #Uyghurs are locked up in #Chinese Concentration camps and in #forcedlabor and 500,000 Uyghur children are in state run orphanages, separated from their parents 
 There is nothing comfortable about that
! #UyghurGenocide #XinjiangPropaganda #אויגורים"
556,It's quite a contrast to the living quarters of the #Uyghurs in forced labour #ForcedLabor  #UyghurGenocide #XinjiangPropaganda  #אויגורים
557,"Thank you for supporting #HongKongers , #Uyghurs , and so on. We must join to say NO to evil #CCP empire."
558,"Exactly. Human rights with #Chinese characteristics is only ILLUSION and NONSENSE Face with rolling eyesFace with open mouth and cold sweat Where are the 3.000,000 #Uyghurs and their children? Close political indoctrination camps!  #אויגורים #UyghurGenocide"
559,"Keep on spreading the message ! We will never stop until we succeed! United Nations: Help secure freedom for an Uyghur Man named Miradil Hasan. - Sign the Petition! http://chng.it/7CqqRMVB via 
@Change
 #Uyghurs #UyghurHolocaust #UyghurLivesMatter #UyghurMan #UyghurGenocide"
560,"The thousands of #Uyghurs, that have given first hand accounts of their missing relatives, all lived there !!! #UyghurGenocide  #CCPlies  #XinjiangPropaganda"
561,"The thousands of #Uyghurs, that have given first hand testimonies of their missing relatives, all lived there !!! #UyghurGenocide  #CCPlies  #XinjiangPropaganda"
562,"Have you set foot in Xinjiang?
 NO. so shut up and don't talk about things you don't know
 but open a history book and you will know Hitler was elected by your democracy. and backed by American companies like Ford and General Motors.."
563,"30 years ago, #CCP promise they give Hong Kong’s autonomy. And now, Prove that the Communist Party of China is lying. Please look at #Uyghurs , #Tibetan & #HongKongers. Communist China genocide people."
564,"All Lives Matter

Chinese Communist Party, 
The Chinese Progressive Association,
& Black Lives Matter

#Uyghurs are human beings, too.

Marxism, BLM & Money Laundering"
565,"Thank you for helping the #Uyghurs.  They are detained in conc. camp & can't cry out for help. 

#StandWithUghurs  #boycottMadeInChina"
566,"The world should stand up to China for the #Uyghurs coz they are suffering ethnic cleansing.

#StandwithUyghurs  #BoycottMadeInChina"
567,"How International organization are silent on #Uyghurs  atrocities by China and I'm surprised Muslim nations are raising this issue. What about 
@amnesty
 Ain't they concerned?

4,577 Uyghurs’ stories, we documented in Istanbul by 
@AbduwelA"
568,"#Zara, #Nike, and #Uniqlo - commit to fully exiting the Uyghur Region & facilities elsewhere in China that are linked to the forced labor system. #Fashion brands like these are complicit in what many have widely recognized as crimes against humanity. #Uyghurs 
@freedomunitedHQ"
569,"Shipping young #Uyghurs to forced-labor factories in Han provinces. China planned to ship 4 million 16 – 40 years old Uyghurs to Han provinces like this in 2020 alone. If the operation continues in this pace for 2 more years, all the Uyghurs in Uyghurland will be depleted."
570,"From Tibet,#Uyghurs and Mongolia now,even #HongKong 

#CCPChina no doubt is a tyranny 

Only when there is tyranny,resistance would rise"
571,Heartbreaking. #China gov is so cruel. #Uyghurs
572,#Uyghurs are same as us.
573,"Ontario's government is helpless concerning the flying of a flag that represents the most evil country on the planet?

Mao’s Great Leap Forward policy led to the deaths of up to 45 million people, ... largest systemic episode of mass murder ever recorded.

#Uyghurs #2 Michaels"
574,"Same thought as HKers. #CCP_is_terrorist has done so many evildoings, many lives lost due to #COVID19, many protestors under mistreatments in HK and #Uyghurs, breaking international law... They deserve sanction for defending justice and human rights. #antichinazi #BoycottChina"
575,China showdown: Dominic Raab pledges to hold Xi Jinping to account over Hong Kong https://express.co.uk/news/uk/1341363/China-news-dominic-raab-hong-kong-security-law-xi-jinping…
576,Lest not forget Thhe #Uyghurs and #Tibetans
577,"#Uyghurs are in danger, they are facing the massive genocide operating by the #CCP, the world's largest terrorist group, and they need the free world to save them. 

Otherwise this would unfortunately but likely become another tragedy like #Jews."
578,Then #CCP will claim this is their internal affairs and keep torturing the #Uyghurs.
579,#BoycottChineseProducts for what they had done in #uyghurs concentration camps.
580,"Even late,it is good for Turkey  to support #Uyghurs against Chinese genocide. If not, history will not be kind to Turkish and muslim leaders."
581,"I urge the #ChineseGovernment to end the #Forcedlabour of #Uyghurs and other #Turkic and #Muslim-majority #EthnicGroups, and to immediately release and return them home. 
Please Sign & RT https://freedomunited.org/advocate/forced-labour-fashion/… via .
@FreedomUnitedHQ
 
#China #HumanRightsAbuse #FreeUyghurs"
